,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
11,0.640737895874458,1,0.8307794171595058,0,5.0,1.0,0.05254084802317345,-0.007809866953594499,1.0393760716223504,8.0,18.0,-1.1144380243119445,-0.5700630001163368,1.5691823618180343,0.40294311690379037,0.7425512812225928,13,1,1,1,3
12,1.3122480280961675,0,1.5662536337522066,0,2.0,0.0,0.05254084802317345,0.3392953309839397,0.5300444455414861,4.0,17.0,-0.08466391703683648,-1.1649310730075315,-0.5922633190535057,1.3530005690789517,-1.3239179615118957,2,1,0,0,1
13,-0.9913731712542392,1,0.708200381060722,0,7.0,0.0,-0.8304986145511705,1.727716122734077,1.6335963020500253,4.0,11.0,-0.678590649960857,0.4368148664504714,0.5124346014601909,-1.259657424402742,-1.0943102678747303,4,1,0,1,2
14,1.4283396102768697,0,-1.2530641965198148,0,13.0,1.0,1.1011502098302068,0.6864005289214739,1.2657456832138456,1.0,17.0,-0.6514913313483542,-1.593143499018703,-1.6148926962235304,0.40294311690379037,0.7425512812225928,3,1,0,1,0
15,-1.0551097261769777,0,-0.6401690160258972,0,3.0,0.0,0.770010411364828,0.6864005289214739,0.5300444455414861,2.0,16.0,0.4911966034788489,1.4182314536328318,-1.4350795956390807,1.1154862060351614,2.120197443045585,11,1,1,1,0
16,-0.911702477600816,0,-1.2530641965198148,0,1.0,1.0,-1.0512584801947567,-1.3962306587037316,1.5770038991521516,8.0,4.0,0.7667063427059612,1.385826188961716,1.3183661394643402,-0.547114335271371,0.7425512812225928,19,1,0,1,3
17,-1.464844722108868,0,-0.7627480521246807,1,7.0,1.0,-0.49935881608579147,-1.3962306587037316,-0.5452112095181163,3.0,17.0,-0.45953782450979247,-1.0214220437497337,1.500945595442397,-0.547114335271371,-0.8647025742375649,18,1,1,0,3
18,-0.24474495644501648,1,-1.2530641965198148,1,11.0,0.0,0.9355803105975173,0.3392953309839397,-1.1111352384968542,5.0,18.0,0.030508187066300593,-0.8640250439186004,-0.2667555010724249,1.590514932122742,1.6609820557712545,16,1,1,0,1
19,-1.2668061407417877,1,-1.2530641965198148,0,4.0,0.0,-0.7201186817293774,1.727716122734077,-0.5452112095181163,4.0,11.0,0.581527665520525,-0.43349795614520653,0.19614796812446636,-0.3095999722275807,-1.0943102678747303,18,0,1,1,1
20,-1.0619386427758426,0,-0.5175899799271134,1,12.0,0.0,0.38368064648855243,1.0335057268590084,-1.6770592674755924,7.0,14.0,1.5119376045497892,1.3950848360106063,0.6406090680306449,1.1154862060351614,2.120197443045585,3,1,1,0,3
21,1.070959641602943,1,0.708200381060722,0,1.0,0.0,-1.0512584801947567,1.727716122734077,0.44515584119467533,2.0,2.0,0.7441235771955421,0.3095084695282313,1.0684720355751818,1.1154862060351614,-1.0943102678747303,15,1,0,0,3
22,1.6172729695121302,0,1.3210955615546398,1,4.0,0.0,0.8252003777757244,-0.7020202628286631,1.6618925034989622,4.0,7.0,-0.5363192272452172,-0.9936461026030631,-0.6374471238157521,-0.3095999722275807,-0.17587949332606867,20,0,0,1,1
23,0.8273949495767636,1,1.5662536337522066,1,4.0,1.0,0.32849068007765597,0.6864005289214739,-0.7432846196606746,3.0,20.0,-0.40308091073374486,-1.0723446025186296,-1.0026060357718656,-1.0221430613589517,0.2833358939482621,20,1,0,0,0
24,-1.6742648311407233,0,-0.39501094382833,1,5.0,1.0,-1.327208312249239,-0.3549150648911287,-0.8281732240074853,3.0,13.0,-1.0015241967598494,-0.014544177182925376,0.4229891104002338,-0.3095999722275807,-1.3239179615118957,12,1,0,0,1
25,-0.6317168970473575,1,-0.14985287163076297,1,0.0,1.0,1.3771000418846893,0.3392953309839397,-0.7432846196606746,8.0,3.0,-0.798279307166078,0.4229268958771361,0.6064906848428262,1.3530005690789517,0.7425512812225928,7,1,1,1,2
26,-1.6378439426134441,1,0.09530520056680435,1,7.0,1.0,1.0459602434193103,-0.7020202628286631,-0.2339529935798103,4.0,19.0,-0.21338568044622497,-1.403341234516454,1.511088898552289,0.8779718429913711,-1.0943102678747303,4,1,0,1,3
27,-0.6430984247121322,0,-1.2530641965198148,0,1.0,1.0,0.4940605793103454,1.727716122734077,0.07730522235849563,7.0,6.0,-0.3014584659368592,-0.4080366767607585,1.0712383909687888,1.1154862060351614,0.5129435875854275,12,1,1,0,3
28,0.4882254251664765,0,0.09530520056680435,1,12.0,1.0,1.1011502098302068,-0.7020202628286631,-1.2526162457415388,2.0,18.0,-1.0331400684744358,0.13822349912376275,0.2293442328477494,-0.547114335271371,-1.0943102678747303,10,1,1,1,2
29,-0.8821105056724017,0,-1.2530641965198148,0,3.0,0.0,-0.6097387489075845,-0.3549150648911287,1.6901887049478992,5.0,7.0,1.189004057750797,0.027119734537080484,-1.5180702574472882,-0.07208560918379034,0.2833358939482621,10,1,0,1,0
30,0.7750399223187998,1,-1.2530641965198148,1,0.0,0.0,-1.4927782114819286,-1.0491254607661973,-1.4789858573330341,7.0,9.0,1.6113017727956331,1.1288987333550131,1.298079533244556,1.1154862060351614,1.2017666684969237,12,0,0,1,3
31,0.7500005614562955,1,-1.2530641965198148,0,16.0,0.0,0.05254084802317345,1.727716122734077,0.27537863250105393,8.0,20.0,-0.5227695679389658,-1.382509278656451,-1.490406703511219,-1.7346861504903226,-1.0943102678747303,6,1,1,1,0
32,0.18320048375051357,1,-0.7627480521246807,0,3.0,1.0,0.4940605793103454,1.3806109247965428,-0.9413580298032329,1.0,18.0,-1.2634842766807102,-0.22980772106962233,0.09471493702554598,1.3530005690789517,-0.17587949332606867,3,1,1,1,1
33,0.16271373395391905,1,0.8307794171595058,1,0.0,1.0,1.0459602434193103,0.3392953309839397,-1.1394314399457912,4.0,0.0,-1.053464557433813,1.5455378505550719,1.5867026126442114,-1.259657424402742,-1.3239179615118957,12,1,1,0,3
34,-1.3533057509940758,1,1.4436745976534235,0,0.0,0.0,-0.554548782496688,0.6864005289214739,0.47345204264361224,8.0,3.0,-0.7531137761452399,-0.8570810586319327,-0.7951293812513465,-0.07208560918379034,-1.0943102678747303,15,1,0,0,0
35,-1.1689250028247251,0,-0.27243190772954634,1,16.0,0.0,1.5426699411173788,-0.3549150648911287,0.558340646990423,8.0,17.0,1.1054478253622466,-0.005285530134035187,-0.7361137995210656,-0.547114335271371,-0.4054871869632341,15,1,0,0,1
36,-1.4785025553065978,1,0.9533584532582888,1,1.0,0.0,1.5978599075282751,0.3392953309839397,0.558340646990423,4.0,10.0,-0.4866371431222953,-1.009848734938621,-0.010406567931516971,0.16542875386,0.2833358939482621,2,1,0,1,1
37,1.1073805301302222,1,0.09530520056680435,1,6.0,1.0,-1.437588245071032,-0.007809866953594499,-0.6018036124159901,2.0,18.0,-0.08014736393475268,0.12896485207487257,1.2031013313973853,-1.4971717874465325,-0.17587949332606867,4,1,1,0,3
38,-1.0209651431826534,0,0.5856213449619384,1,16.0,1.0,-1.1616384130165496,-0.7020202628286631,-1.507282058781971,6.0,17.0,-0.6718158203077313,-1.2065949847275375,0.9633505306181188,-1.4971717874465325,-1.0943102678747303,2,1,0,1,2
39,-1.5445154157622913,0,-1.2530641965198148,1,15.0,0.0,0.9907702770084138,-0.7020202628286631,0.5300444455414861,2.0,20.0,1.8145466623894044,0.8372513513149722,0.02371181525630171,1.3530005690789517,1.431374362134089,11,1,1,0,2
40,0.2469370386732521,0,1.6888326698509903,0,5.0,0.0,0.6596304785430349,0.3392953309839397,-0.2339529935798103,1.0,14.0,-0.47534576036708576,-0.6580201470807937,0.33169938241120545,1.3530005690789517,-0.8647025742375649,11,1,0,1,2
41,0.9275523930267813,1,0.9533584532582888,0,8.0,1.0,0.4940605793103454,-1.0491254607661973,1.2657456832138456,2.0,10.0,2.4400892670280117,1.5756284534639649,1.1201106695891776,1.3530005690789517,0.9721589748597583,19,1,1,0,3
42,0.032964318575487074,1,-1.2530641965198148,1,5.0,1.0,-1.4927782114819286,-1.0491254607661973,0.33197103539892775,2.0,19.0,0.09148165394443199,-1.2436295729230982,-0.22710440709739235,0.6404574799475807,-1.3239179615118957,4,1,1,0,1
43,0.9503154483563307,0,-0.6401690160258972,0,5.0,1.0,0.10773081443406995,-1.3962306587037316,0.7281178556840444,3.0,7.0,0.5318455813976032,0.4738494546460322,-0.4567119047667667,0.6404574799475807,1.431374362134089,14,1,1,0,1
44,-0.09906140233589986,1,1.5662536337522066,0,1.0,1.0,-0.664928715318481,1.0335057268590084,-0.8564694254564222,2.0,14.0,2.1126391671269356,0.9275231600416516,-1.4940951773693616,-0.7846286983151614,-0.6350948806003995,12,1,1,0,0
45,0.6270800626767282,0,1.6888326698509903,0,0.0,0.0,-0.2785989504422055,-1.0491254607661973,-0.630099813864927,3.0,1.0,-1.0353983450254778,1.2932397184728142,-0.8965624123502669,-1.0221430613589517,-0.6350948806003995,20,0,1,1,1
46,1.1028279190643122,1,-0.5175899799271134,1,1.0,0.0,0.549250545721242,1.727716122734077,0.6715254527861706,8.0,14.0,-0.9992659202088073,1.2492611449905857,1.3487960487940163,-0.547114335271371,-0.17587949332606867,3,1,0,0,3
47,-0.4200204824825474,1,0.3404632727643714,1,3.0,1.0,0.43887061289944895,1.0335057268590084,1.5770038991521516,7.0,10.0,-1.3944643166411406,-1.1047498671897453,0.15834111107850513,0.8779718429913711,1.431374362134089,12,1,0,1,1
48,-1.5035419161691022,1,1.3210955615546398,1,2.0,1.0,1.3771000418846893,-1.0491254607661973,0.6149330498882968,8.0,8.0,0.8592956812986792,0.4206122341149136,-0.7877524335350614,0.6404574799475807,-0.6350948806003995,5,1,0,1,0
49,-1.4625684165759132,0,0.708200381060722,1,9.0,0.0,1.7634298067609646,1.0335057268590084,-0.8281732240074853,8.0,15.0,0.5431369641528127,1.3950848360106063,1.026976704671078,0.8779718429913711,1.6609820557712545,10,0,0,0,3
50,0.7021981452642415,1,1.811411705949774,1,2.0,1.0,-0.9960685137838599,0.6864005289214739,1.6335963020500253,3.0,19.0,0.8976863826663916,1.3441622772417101,-0.06020096501644153,-1.7346861504903226,-1.3239179615118957,15,1,0,1,2
51,1.1870512237836452,0,-0.14985287163076297,1,5.0,0.0,1.7082398403500683,1.0335057268590084,-0.37543400082449485,8.0,19.0,1.6655004100206388,0.3048791460037862,-0.06573367580365536,1.590514932122742,1.431374362134089,16,0,1,0,2
52,0.9457628372904209,1,-0.02727383553197931,1,0.0,1.0,0.6044405121321385,-0.7020202628286631,-0.8847656269053591,2.0,0.0,-0.22241878665039258,-1.4403758227120147,0.9107897781395874,-0.07208560918379034,-0.17587949332606867,10,1,1,0,3
53,0.4973306472982963,0,0.4630423088631548,1,1.0,1.0,-0.8856885809620669,-0.7020202628286631,-1.0828390370479175,3.0,10.0,0.8321963626861764,0.08267161683042164,-0.6309922945640026,1.1154862060351614,0.5129435875854275,12,1,0,1,1
54,-0.3767706773564034,1,-1.2530641965198148,1,0.0,0.0,1.0459602434193103,-0.007809866953594499,0.13389762525636945,7.0,0.0,0.1027730366996415,-1.035310014323069,0.7226776113743169,-1.4971717874465325,-1.3239179615118957,18,0,1,0,2
55,1.587680997583716,0,0.708200381060722,1,10.0,1.0,0.770010411364828,0.3392953309839397,-1.0262466341500436,3.0,20.0,0.050832676025677724,-0.4983084854874379,0.39440343799962896,0.40294311690379037,0.2833358939482621,13,1,0,0,2
56,-0.9458470605951402,1,1.4436745976534235,1,13.0,0.0,1.5426699411173788,-0.007809866953594499,0.21878622960318014,8.0,19.0,0.4008655414371728,0.4576468223104744,-1.12432567309057,0.40294311690379037,1.2017666684969237,17,1,1,1,0
57,-0.5725329531905289,0,-0.27243190772954634,1,0.0,1.0,1.5978599075282751,-0.3549150648911287,-0.9413580298032329,3.0,9.0,-0.14337910736392598,-0.9982754261275082,1.695512591459417,-0.7846286983151614,-0.4054871869632341,20,1,0,1,3
58,1.1802223071847804,0,-1.2530641965198148,0,8.0,0.0,0.9355803105975173,-0.007809866953594499,1.124264675969161,6.0,14.0,-0.8569944974931675,-1.2459442346853207,-0.06296732041004845,-1.259657424402742,-0.17587949332606867,4,0,0,0,1
59,-0.3995337326859529,0,-0.14985287163076297,1,2.0,1.0,0.8803903441866209,1.727716122734077,-0.34713779937555794,5.0,4.0,-1.1686366615369501,-1.3153840875519973,0.7245218483033881,0.6404574799475807,1.6609820557712545,9,1,1,1,2
60,0.5587908966880799,0,1.811411705949774,0,3.0,0.0,-1.106448446605653,0.3392953309839397,-0.1773605906819365,3.0,5.0,0.6131435372351117,-0.6533908235563486,-0.6153162806668967,0.40294311690379037,-0.4054871869632341,20,1,1,0,1
61,-1.000478393386059,1,0.9533584532582888,0,1.0,1.0,1.7082398403500683,1.0335057268590084,0.10560142380743254,8.0,6.0,-0.6401999485931448,-0.6395028529830132,-1.5614098252804633,0.6404574799475807,0.05372820031109672,6,1,1,1,0
62,-0.18783731812114282,1,-0.39501094382833,1,0.0,1.0,0.9907702770084138,1.0335057268590084,0.5300444455414861,2.0,0.0,-0.728272734083779,-1.6301780872142637,-1.5254472051635732,-1.259657424402742,-1.3239179615118957,15,1,1,0,0
63,1.0959990024654473,0,0.5856213449619384,0,15.0,1.0,1.2667201090628963,-0.007809866953594499,0.7847102585819182,2.0,18.0,0.24504445941528144,0.23543929313710976,0.02186757832723043,0.40294311690379037,-0.8647025742375649,5,1,1,1,2
64,-1.2212800300826887,0,1.3210955615546398,1,2.0,1.0,-1.2720183458383425,0.6864005289214739,0.020712819460621815,3.0,3.0,-0.31726640179415255,0.7377208955394027,0.7660171792074919,-0.547114335271371,-0.4054871869632341,19,1,0,0,2
65,-1.4170423059168142,0,0.4630423088631548,1,13.0,1.0,0.6596304785430349,1.0335057268590084,-1.6770592674755924,3.0,17.0,0.014700251209007267,0.8488246601260849,1.14500786813164,1.3530005690789517,0.5129435875854275,13,1,1,0,3
66,0.27197639953575653,1,-1.2530641965198148,0,11.0,1.0,0.21811074725586294,-0.7020202628286631,0.4168596397457384,4.0,14.0,2.078765018861307,1.4043434830594963,0.8702165657000193,-0.7846286983151614,-0.4054871869632341,4,1,1,0,3
67,1.4283396102768697,0,-0.14985287163076297,0,0.0,0.0,-0.11302905120951602,-0.007809866953594499,1.180857078867035,3.0,0.0,-1.2115439160067463,1.2261145273683602,1.5765593095343193,0.8779718429913711,1.2017666684969237,8,0,0,0,3
68,0.007924957712982654,0,-0.5175899799271134,1,0.0,0.0,-1.2168283794274461,0.3392953309839397,0.6998216542351074,2.0,1.0,-0.4188888465910382,-0.060837412427376336,-0.9906184957329022,-0.3095999722275807,-1.0943102678747303,4,1,0,1,0
69,-0.16507426279159335,0,-0.02727383553197931,1,0.0,1.0,0.6044405121321385,1.0335057268590084,-1.7053554689245294,4.0,1.0,-0.9924910905556816,-1.500557028529801,1.7231761453954861,-1.259657424402742,-1.0943102678747303,7,1,1,0,3
70,0.47684389750170175,1,-1.2530641965198148,1,6.0,1.0,0.7148204449539314,1.0335057268590084,-0.06417578488618889,7.0,11.0,-0.1682201494253869,1.094178806921675,1.1560732897060675,0.16542875386,1.2017666684969237,2,1,1,1,3
71,0.3835153706505489,1,1.0759374893570726,0,1.0,1.0,-0.554548782496688,0.6864005289214739,-1.0262466341500436,4.0,4.0,1.191262334301839,-0.0793547065251567,0.06244079076679858,-0.7846286983151614,0.2833358939482621,13,1,0,1,2
72,-1.4420816667793186,0,-0.6401690160258972,0,8.0,1.0,-1.2720183458383425,-1.3962306587037316,0.04900902090955872,3.0,16.0,-1.0941135353525673,-0.5214551031096634,-1.5973724453973532,0.6404574799475807,0.05372820031109672,4,1,0,0,0
73,-0.45644137100982657,0,-0.39501094382833,0,3.0,0.0,0.6044405121321385,0.6864005289214739,0.020712819460621815,1.0,5.0,-1.4464046773151042,-1.419543866852012,1.4612945014673644,-0.3095999722275807,-1.3239179615118957,12,1,1,1,3
74,-1.0050310044519688,1,1.6888326698509903,1,4.0,0.0,0.32849068007765597,-0.007809866953594499,-1.4223934544351602,4.0,6.0,0.26762722492570046,0.3743189988704626,-1.4147929894192965,-0.7846286983151614,-0.8647025742375649,6,0,1,0,0
75,-0.95495228272696,0,-1.1304851604210313,1,8.0,1.0,0.549250545721242,1.3806109247965428,1.3506342875606563,6.0,20.0,-0.6898820327160666,-0.02148816246959302,-0.2861199888276733,-1.7346861504903226,-0.4054871869632341,13,1,0,1,1
76,-0.28344215050525057,0,1.5662536337522066,0,4.0,1.0,-1.2720183458383425,-0.3549150648911287,1.6053001006010883,3.0,15.0,0.8931698295643077,-0.4172953238096487,-1.1224814361614988,-0.547114335271371,0.2833358939482621,17,1,1,0,0
77,-0.010285486550656925,1,0.09530520056680435,1,1.0,0.0,0.05254084802317345,0.3392953309839397,0.8978950643776658,1.0,3.0,-1.0805638760463159,-1.095491220140855,-0.6226932283831819,-0.3095999722275807,0.2833358939482621,6,0,0,1,0
78,-0.08995618020408007,1,1.1985165254558563,1,15.0,1.0,-0.8856885809620669,-1.0491254607661973,-0.6866922167628008,4.0,20.0,1.1822292280976714,0.6960569838193967,1.2206215822235624,1.1154862060351614,1.6609820557712545,10,1,0,1,3
79,-0.30848151136775503,0,-0.6401690160258972,1,6.0,0.0,-0.16821901762041253,0.6864005289214739,-0.8281732240074853,6.0,8.0,0.7802560020122126,0.5432893075127087,-0.2649112641433536,-1.0221430613589517,0.2833358939482621,16,0,1,1,1
80,0.7978029776483493,1,-1.1304851604210313,1,0.0,1.0,1.4322900082955858,1.3806109247965428,-1.5638744616798448,7.0,7.0,-0.7350475637369047,-0.10481598590960474,1.2353754776561325,1.590514932122742,0.9721589748597583,6,1,1,1,3
81,-0.5452172867950695,0,1.6888326698509903,1,11.0,1.0,1.7634298067609646,-1.0491254607661973,1.6618925034989622,4.0,19.0,1.6993745582862674,0.8441953366016398,0.43221029504559016,0.40294311690379037,1.2017666684969237,16,1,1,0,2
82,0.6179748405449085,1,-0.7627480521246807,1,2.0,0.0,0.7148204449539314,1.3806109247965428,1.124264675969161,5.0,3.0,0.14342201461839577,1.1589893362639063,1.2538178469468455,-0.7846286983151614,0.05372820031109672,11,0,1,1,3
83,-0.5247305369984749,0,-0.8853270882234642,0,11.0,0.0,1.5978599075282751,1.727716122734077,-0.7432846196606746,3.0,15.0,0.9767260619528582,-0.29924757393629875,-0.10630688824322351,-0.547114335271371,-0.6350948806003995,11,1,0,0,1
84,-0.2538501785768363,1,1.6888326698509903,1,5.0,1.0,1.3771000418846893,1.0335057268590084,0.6432292513372336,1.0,13.0,0.6402428558476145,-0.46821788257854474,-0.07034426812633356,-0.3095999722275807,-0.17587949332606867,17,1,1,1,1
85,0.39489689831532365,1,1.0759374893570726,0,5.0,0.0,-0.3889788832639985,1.0335057268590084,-1.2526162457415388,8.0,17.0,-0.2901670831816497,1.4876713064995082,-1.1870297286789935,0.6404574799475807,0.7425512812225928,4,0,0,1,1
86,0.5861065630835393,1,0.5856213449619384,1,4.0,0.0,0.549250545721242,-0.007809866953594499,1.180857078867035,5.0,5.0,-1.238643234619249,-1.1811337053430895,-1.1713537147818875,0.8779718429913711,-1.3239179615118957,7,0,1,1,0
87,-0.35400762202685393,1,1.6888326698509903,1,1.0,1.0,1.7634298067609646,1.0335057268590084,1.0676722730712873,3.0,11.0,0.8592956812986792,-0.30850622098518893,1.00115738766408,0.16542875386,-0.6350948806003995,4,1,0,0,3
88,-1.298674418203157,0,-1.2530641965198148,1,0.0,0.0,-1.6031581443037215,-1.3962306587037316,0.4168596397457384,5.0,13.0,0.04857439947463582,-0.11175997119627237,0.5732944201195431,-0.7846286983151614,-0.17587949332606867,8,1,1,1,2
89,0.16043742842096412,0,-0.5175899799271134,1,0.0,0.0,0.05254084802317345,-0.007809866953594499,-1.1394314399457912,4.0,14.0,-0.19757774458893165,0.34885771948601463,0.19338161273085944,-0.547114335271371,-1.0943102678747303,11,1,0,1,2
90,1.105104224597267,0,0.5856213449619384,1,2.0,1.0,1.3771000418846893,-0.007809866953594499,1.0393760716223504,3.0,5.0,2.169096080902983,1.5571111593661846,0.6433754234242518,1.590514932122742,-0.6350948806003995,16,1,1,0,3
91,1.6810095244348688,1,0.5856213449619384,1,7.0,1.0,1.2115301426519998,1.727716122734077,0.8695988629287289,7.0,18.0,1.3132092680581018,-0.02148816246959302,-0.14134738989557785,1.3530005690789517,0.2833358939482621,14,1,1,0,2
92,-0.8047161175519335,0,0.9533584532582888,1,0.0,1.0,-0.9408785473729634,-0.3549150648911287,-1.0545428355989805,7.0,0.0,0.28117688423195186,-1.0399393378475141,-0.6586558485000717,0.8779718429913711,0.9721589748597583,5,1,1,1,0
93,-0.8183739507496631,1,1.1985165254558563,0,11.0,1.0,-0.9960685137838599,0.6864005289214739,-1.6204668645777187,6.0,15.0,-0.5453523334493848,-0.3385968238940821,-1.6370235393723858,0.8779718429913711,0.9721589748597583,2,1,0,1,0
94,0.19002940034937843,0,0.21788423666558773,1,6.0,0.0,-1.3823982786601354,1.0335057268590084,-0.007583381988315088,3.0,9.0,-1.055722833984855,1.7098788356728727,-0.6512789007837867,1.590514932122742,2.579412830319916,12,0,1,0,1
95,-0.2310871232472868,1,-0.6401690160258972,0,18.0,0.0,-1.3823982786601354,1.727716122734077,1.5770038991521516,3.0,19.0,0.6718587275622012,-0.16731185348961353,1.37553748426555,0.16542875386,-0.17587949332606867,12,1,1,1,3
96,0.26514748293689167,0,0.9533584532582888,0,10.0,1.0,-0.49935881608579147,-1.0491254607661973,-0.2339529935798103,5.0,16.0,0.014700251209007267,-0.8339344410097073,-1.147378634703961,1.590514932122742,-0.4054871869632341,8,1,1,0,0
97,0.9708021981529253,1,-1.2530641965198148,0,3.0,1.0,1.5426699411173788,-1.0491254607661973,1.5204114962542776,6.0,18.0,2.0945729547186005,1.001592336432773,-0.4825312217737646,1.3530005690789517,2.579412830319916,14,1,0,0,2
98,-1.3237137790656615,0,1.1985165254558563,0,0.0,0.0,0.27330071366675945,0.6864005289214739,0.020712819460621815,2.0,1.0,-0.3804981452233258,-0.671908117654129,-0.6568116115710005,0.40294311690379037,-0.6350948806003995,18,0,1,0,0
99,-1.469397333174778,0,-1.2530641965198148,0,6.0,0.0,-0.05783908479861954,-0.3549150648911287,0.44515584119467533,7.0,7.0,1.3290172039153951,0.15211146969709805,-0.3986184415010214,-1.4971717874465325,-0.8647025742375649,7,1,0,0,1
100,1.4670368043371038,1,-1.2530641965198148,0,3.0,1.0,-1.2168283794274461,-0.7020202628286631,0.16219382670530633,6.0,13.0,0.4324814131517594,1.1288987333550131,0.43866512429733967,0.8779718429913711,0.5129435875854275,20,1,0,0,3
101,1.1233146688609068,1,-0.5175899799271134,0,4.0,1.0,-1.106448446605653,1.0335057268590084,-0.6018036124159901,8.0,9.0,0.40538209453925655,-0.8570810586319327,-0.752711931882707,0.8779718429913711,0.2833358939482621,11,1,0,1,1
102,-1.5832126098225254,0,-1.2530641965198148,0,0.0,0.0,1.3771000418846893,0.6864005289214739,1.463819093356404,5.0,4.0,-0.5724516520618876,-0.6186708971230104,0.266228971429175,1.1154862060351614,1.8905897494084198,15,1,0,0,1
103,1.5945099141825807,1,1.5662536337522066,1,0.0,1.0,1.2667201090628963,0.3392953309839397,1.6618925034989622,4.0,10.0,-0.7327892871858628,-1.6926739547942724,-0.9933848511265091,0.40294311690379037,0.9721589748597583,18,1,1,0,0
104,-1.560449554492976,0,1.0759374893570726,1,1.0,1.0,-1.327208312249239,-0.007809866953594499,-0.5452112095181163,7.0,3.0,-0.7214979044306532,-0.8084731616252593,-0.8486122521944136,-0.3095999722275807,-0.4054871869632341,8,1,1,1,0
105,-0.9253603107985456,0,-1.0079061243222478,1,2.0,1.0,0.38368064648855243,0.6864005289214739,-1.0545428355989805,4.0,3.0,-1.173153214639034,0.5849532192327145,-0.2999517657957079,-1.7346861504903226,-0.8647025742375649,11,1,0,1,1
106,0.9616969760211055,0,0.4630423088631548,1,5.0,0.0,-0.49935881608579147,1.727716122734077,0.8978950643776658,5.0,10.0,0.45506417866217846,0.8858592483216456,0.5087461276020484,-0.07208560918379034,0.05372820031109672,11,0,1,1,3
107,0.9525917538892857,1,1.0759374893570726,0,3.0,0.0,0.549250545721242,-1.3962306587037316,1.6335963020500253,5.0,16.0,2.5417117118248975,1.2608344538016985,0.43589876890373275,1.3530005690789517,-1.0943102678747303,14,1,0,0,3
108,-0.2356397343131967,1,0.5856213449619384,1,0.0,0.0,0.770010411364828,-0.7020202628286631,-1.6204668645777187,1.0,4.0,-0.7937627540639942,1.3765675419128258,0.8342539455831293,1.590514932122742,2.579412830319916,9,1,1,1,3
109,1.2211958067779696,1,-0.02727383553197931,0,3.0,0.0,0.4940605793103454,-1.3962306587037316,0.6432292513372336,1.0,7.0,2.2323278243321565,1.4298047624439445,0.2016806789116802,1.590514932122742,1.6609820557712545,14,1,1,1,3
